ID;CASE;SERIAL;REF;QUESTNNR;MODE;STARTED;BF01_01;BF01_02;BF01_03;BF01_04;BF01_05;BF01_06;BF01_07;BF01_08;BF01_09;BF01_10;BF01_11;BF01_12;BF01_13;BF01_14;BF01_15;BF01_16;BF01_17;BF01_18;BF01_19;BF01_20;BF02_21;BF02_22;BF02_23;BF02_24;BF02_25;BF02_26;BF02_27;BF02_28;BF02_29;BF02_30;BF02_31;BF02_32;BF02_33;BF02_34;BF02_35;BF02_36;BF02_37;BF02_38;BF02_39;BF02_40;BF03_61;BF03_42;BF03_43;BF03_44;BF03_45;BF03_46;BF03_47;BF03_48;BF03_49;BF03_50;BF03_51;BF03_52;BF03_53;BF03_54;BF03_55;BF03_56;BF03_57;BF03_58;BF03_59;BF03_60;DP03_01;DP03_02;DP05_01;DP05_02;DP06_01;DP08_01;DP08_02;DP09_01;DP09_02;DP10_01;DP10_02;DP11_01;DP11_02;DP12_01;DP12_02;DP13_01;DP13_02;DP14_01;DP14_02;DP16_01;DP16_02;DP17_01;DP19_01;DP19_02;DP20_01;DP20_02;DP21_01;DP21_02;DP22_01;DP22_02;DP23_01;DP23_02;DP24_01;DP24_02;DP25_01;DP25_02;DP27_01;DP27_02;DP28_01;DP30_01;DP30_02;DP31_01;DP31_02;DP32_01;DP32_02;DP33_01;DP33_02;DP34_01;DP34_02;DP35_01;DP35_02;DP36_01;DP36_02;DP38_01;DP38_02;DP39_01;DP41_01;DP41_02;DP42_01;DP42_02;DP43_01;DP43_02;DP44_01;DP44_02;DP45_01;DP45_02;DP46_01;DP46_02;DP47_01;DP47_02;JS02_01;JS02_02;JS02_03;JS02_04;JS02_05;JS02_06;JS02_07;JS02_08;JS02_09;JS02_10;JS03_01;JS03_02;JS03_03;JS03_04;JS03_05;JS03_11;JS03_06;JS03_07;JS03_08;JS03_09;JS03_10;JS04_01;JS04_02;JS04_03;JS04_04;JS04_05;JS04_06;JS04_07;JS04_08;JS04_09;JS04_10;JS05_01;JS05_02;JS05_03;JS05_04;JS05_05;JS05_06;JS05_07;JS05_08;JS05_09;JS05_10;SD01_01;SD02;SD03_01;SD03_01a;SD04_01;IV01_01;T1;T2;T3;T4;IV02_01;ZZ01_01;ZZ02_01;DQ01_01;DQ01_02;SE01_01;SE01_02;SE01_03;SE01_04;SE01_05;SE01_06;PC01_01;PC01_02;PC01_03;PC01_04;P_CODE;EV01;EV01_01;TIME001;TIME002;TIME003;TIME004;TIME005;TIME006;TIME007;TIME008;TIME009;TIME010;TIME011;TIME012;TIME013;TIME014;TIME015;TIME016;TIME017;TIME019;TIME021;TIME022;TIME024;TIME025;TIME026;TIME027;TIME028;TIME029;TIME030;TIME031;TIME032;TIME033;TIME034;TIME036;TIME037;TIME038;TIME039;TIME040;TIME041;TIME042;TIME043;TIME044;TIME045;TIME047;TIME049;TIME050;TIME051;TIME052;TIME053;TIME054;TIME055;TIME056;TIME057;TIME058;TIME059;TIME062;TIME063;TIME064;TIME065;TIME066;TIME067;TIME068;TIME069;TIME070;TIME071;TIME072;TIME073;TIME_SUM;MAILSENT;LASTDATA;FINISHED;Q_VIEWER;LASTPAGE;MAXPAGE;MISSING;MISSREL;TIME_RSI;DEG_TIME
114;436;;;base;interview;19/06/2018 9:18;3;3;3;6;6;3;6;3;1;4;3;3;4;1;6;3;6;3;6;6;5;1;3;4;6;3;5;4;4;5;3;2;2;6;6;2;5;1;3;6;2;2;5;5;2;2;4;6;6;6;2;3;5;2;2;3;2;2;2;5;5;1;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;3;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;10;2;5;5;4;4;3;3;2;2;1;1;0;0;0;0;5;5;5;1;3;1;1;3;3;5;3;3;5;1;3;5;2;4;2;3;3;5;5;4;6;4;4;4;4;3;5;6;4;6;5;5;6;5;5;4;6;22;1;Germanistik Lehramt;1;6;1;1;4;3;2;StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,Verl;7;5;4;4;5;4;5;5;1;1;P;R;B;8;PRB08;1;2;6;24;38;4;149;22;50;65;63;61;31;77;82;6;21;28;13;14;27;23;15;5;37;13;15;13;7;6;10;13;9;7;2;4;4;7;4;3;9;4;15;5;7;2;10;5;5;5;4;15;5;31;44;13;3;14;19;7;7;5;7;6;15;17;43;1300;;19/06/2018 9:40;1;0;73;73;0;0;1.18;17
115;437;;;base;interview;19/06/2018 9:19;5;4;4;4;5;2;6;6;3;4;1;4;2;4;3;5;4;6;4;5;2;2;6;4;4;1;4;4;5;5;5;4;5;4;4;2;4;1;4;6;2;5;1;4;2;5;2;5;2;5;2;4;4;4;2;2;4;1;1;2;4;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;;;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;5;3;3;2;1;1;3;1;3;2;2;1;1;5;1;1;1;1;2;1;1;1;2;2;1;1;1;1;1;1;1;5;2;1;1;1;1;1;1;24;1;Rechtswissenschaft ;1;6;3;3;4;1;2;StartR3-EndR3,StartR4-EndR4,StartR1-EndR1,StartR2-EndR2,Verl;3;3;4;4;5;3;3;4;1;2;G;J;K;27;GJK27;1;2;4;16;58;6;103;6;64;63;45;50;37;88;93;3;21;54;10;35;19;23;4;1;6;5;6;6;5;5;4;19;10;6;1;7;5;5;4;7;5;7;51;121;15;4;38;12;6;3;6;12;7;41;71;8;2;24;7;6;4;6;6;5;12;15;22;1311;;19/06/2018 9:43;1;0;73;73;1;1;1.28;19
116;438;;;base;interview;19/06/2018 9:20;1;4;3;5;5;4;4;1;3;5;4;2;1;2;3;2;5;2;6;6;6;2;3;6;6;5;2;2;6;4;1;2;1;4;5;4;4;1;1;6;4;5;2;5;1;2;5;2;4;5;4;4;6;3;1;2;3;5;1;6;4;1;7;2;2;2;1;2;1;2;1;;;;;;;;;7;10;4;4;2;3;1;2;1;;;;;;;;;10;2;4;2;2;;;;;;;;;;;;;10;10;2;4;2;3;1;2;1;;;;;;;;;5;5;5;3;6;5;6;5;5;5;5;5;5;5;6;5;3;4;6;6;6;5;6;6;6;4;6;5;5;5;6;6;6;6;6;4;6;4;5;5;6;25;2;Biologie;1;6;3;3;1;2;4;StartR3-EndR3,StartR1-EndR1,StartR2-EndR2,StartR4-EndR4,Verl;10;6;5;4;3;5;6;2;2;3;B;H;M;16;61MHB;1;2;15;67;91;5;97;9;42;51;31;40;38;67;75;12;21;99;8;;26;45;23;3;52;21;18;14;2;3;2;16;12;11;2;43;9;11;3;1;2;1;106;16;159;6;100;15;9;18;17;14;7;17;5;14;1;30;9;7;8;2;1;2;15;21;43;1583;;19/06/2018 9:49;1;0;73;73;19;19;1.19;25
117;439;;;base;interview;19/06/2018 9:22;1;4;6;6;6;6;6;4;1;6;4;2;1;1;1;1;4;1;6;6;1;1;6;1;1;4;6;6;1;6;4;3;6;6;3;3;4;1;1;6;1;3;1;1;1;6;1;6;6;6;1;3;4;3;1;6;6;1;1;4;5;1;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2;2;2;0;0;0;0;0;0;0;0;;;0;0;4;4;1;4;1;1;1;4;4;6;6;6;4;4;6;5;6;6;4;6;6;6;6;6;6;6;6;6;4;6;6;6;6;6;6;6;6;6;6;6;6;20;2;Rechtswissenschaft;1;6;4;4;2;1;3;StartR4-EndR4,StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,Verl;7;10;3;3;1;1;5;6;1;1;Y;T;B;28;YTB28;1;2;4;10;72;3;150;2;102;80;49;56;37;139;107;6;3;5;13;12;3;35;9;2;15;8;8;9;7;8;6;46;13;8;2;14;10;38;7;9;7;8;8;23;7;1;8;6;7;7;7;7;7;17;59;39;7;52;16;21;18;10;34;12;22;23;4;1515;;19/06/2018 9:48;1;0;73;73;1;1;1.19;39
118;440;;;base;interview;19/06/2018 9:23;3;4;2;6;3;3;4;2;1;4;4;4;6;4;3;3;4;2;1;5;5;5;1;5;4;4;6;4;3;5;2;3;1;5;4;3;3;3;2;6;4;3;6;3;3;3;4;2;5;2;4;3;4;4;2;6;3;4;2;5;4;1;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;0;5;0;4;0;3;;3;;3;;;;;10;2;3;5;5;2;3;1;2;1;1;0;0;0;0;0;0;10;10;2;0;5;2;3;2;2;1;2;0;0;0;0;0;0;6;6;5;4;5;3;5;5;5;5;5;5;4;4;3;5;5;4;5;4;5;6;6;4;6;4;5;4;4;4;5;6;6;5;5;5;5;4;5;4;6;19;2;Germanistik;1;2;3;3;4;1;2;StartR3-EndR3,StartR4-EndR4,StartR1-EndR1,StartR2-EndR2,Verl;7;5;4;4;4;3;3;5;1;3;U;S;G;12;USG12;1;2;20;68;64;9;135;15;69;119;178;72;59;94;106;159;21;67;7;;52;9;8;3;18;10;11;8;4;5;3;13;10;9;2;39;25;7;9;5;9;3;136;15;26;8;101;53;35;23;14;9;8;61;8;14;5;89;19;29;11;16;6;3;37;18;64;2181;;19/06/2018 10:02;1;0;73;73;3;3;0.78;5
119;441;;;base;interview;19/06/2018 9:24;4;3;2;5;6;4;5;4;2;6;5;4;4;2;2;2;5;4;5;5;4;5;6;4;5;6;3;6;4;3;3;1;2;5;5;5;4;1;6;6;3;2;6;3;3;2;3;1;6;6;4;5;6;6;1;1;4;1;4;5;4;3;7;2;2;2;5;1;2;2;1;2;1;2;3;4;1;1;1;7;10;2;2;3;3;1;1;2;2;1;1;4;1;2;1;5;7;2;1;1;2;1;2;1;1;1;1;1;1;0;0;0;0;10;10;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;4;5;3;3;4;5;5;5;5;5;5;4;4;4;4;5;5;5;4;5;4;3;4;4;5;2;3;1;3;3;4;4;5;6;5;5;3;4;2;2;2;21;2;Agrarwissenschaften;1;4;1;1;2;3;4;StartR1-EndR1,StartR2-EndR2,StartR3-EndR3,StartR4-EndR4,Verl;2;5;4;3;5;4;4;6;5;2;D;B;B;18;DBB18;1;2;3;21;52;6;97;9;57;56;73;53;34;90;79;6;6;22;8;25;32;22;11;6;41;17;10;11;7;8;15;18;28;8;2;10;6;5;5;8;5;4;11;1032;13;2;8;6;4;4;5;14;7;10;4;4;2;5;5;5;4;4;4;5;12;19;17;1162;;19/06/2018 10:00;1;0;73;73;0;0;1.33;27
120;442;;;base;interview;19/06/2018 9:28;5;1;1;4;2;1;4;1;2;2;6;3;5;5;1;4;3;1;2;6;5;3;2;5;1;1;6;5;4;6;1;2;1;4;4;2;3;1;6;5;4;3;6;5;5;2;2;1;6;3;4;2;6;5;5;6;6;6;6;6;3;3;7;2;2;4;2;0;1;0;0;0;0;0;0;0;0;0;0;7;10;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;3;6;4;2;3;2;1;6;4;4;3;6;3;2;5;5;4;4;6;5;5;6;6;6;6;6;3;2;2;4;6;5;6;5;6;6;4;3;5;5;23;2;Philosophie;1;5;1;1;;;;StartR1-EndR1,StartR2-EndR2,StartR4-EndR4,StartR3-EndR3,Verl;6;4;5;5;5;2;5;6;4;5;M;J;E;21;MJE21;1;2;18;62;41;12;128;9;84;91;69;77;46;136;105;11;2;28;14;14;7;16;11;10;88;44;6;3;3;2;3;37;13;12;5;21;13;3;2;2;2;3;34;6;22;3;46;2;3;3;2;3;3;15;18;18;3;29;4;2;2;3;2;2;17;28;4;1527;;19/06/2018 9:54;1;0;73;73;0;0;1.45;40
121;443;;;base;interview;19/06/2018 9:28;6;4;4;6;6;1;5;2;2;6;1;1;2;5;1;1;5;1;1;6;1;6;4;2;6;2;6;2;1;1;5;4;4;6;5;1;5;5;4;6;1;5;5;4;1;6;1;4;2;6;1;6;5;4;1;1;1;4;5;6;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;1;0;0;0;0;0;1;0;2;0;3;0;4;0;4;0;5;6;5;6;6;5;4;6;5;5;3;3;3;3;3;5;3;3;2;2;3;2;2;2;3;2;2;1;1;1;1;2;3;2;2;3;5;3;3;1;2;;;;;;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;;8;;;2;6;5;5;1;2;K;C;S;1;KCS01;1;2;3;10;30;4;90;7;48;70;50;63;28;81;71;7;11;18;13;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;44;18;5;51;20;20;6;7;7;14;;;;864;;19/06/2018 9:43;0;0;70;70;0;0;1.2;22
122;444;;;base;interview;19/06/2018 9:30;5;2;5;4;4;3;3;1;3;4;3;5;5;3;3;3;3;1;3;5;4;2;2;3;3;4;5;4;4;4;2;3;3;2;3;5;2;3;3;5;4;4;5;3;3;2;5;1;4;3;3;5;5;4;3;5;4;4;3;3;4;1;7;2;5;3;2;2;1;1;0;0;0;0;0;0;0;0;0;7;10;2;8;5;3;3;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;3;4;3;2;1;1;0;0;0;0;0;0;0;0;0;6;6;5;4;4;5;5;5;5;5;5;5;4;3;4;5;4;3;3;3;4;4;5;4;5;4;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4;22;2;Politik;1;8;2;;;;;StartR2-EndR2,StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,Verl;3;9;4;4;3;3;5;4;2;4;K;T;W;3;KTW03;1;2;12;27;136;3;79;5;43;44;26;65;32;64;62;5;14;35;4;;17;7;9;2;24;7;4;3;3;3;3;25;10;15;2;35;17;8;5;5;5;3;10;7;5;1;3;2;2;2;3;2;2;34;5;9;1;12;5;2;2;3;2;3;9;14;16;1024;;19/06/2018 9:47;1;0;73;73;0;0;1.75;44
123;445;;;base;interview;19/06/2018 9:33;3;3;3;4;4;2;5;2;1;3;6;1;5;3;2;3;4;1;4;6;3;5;3;4;4;4;4;2;5;5;3;4;2;4;5;4;6;4;1;6;4;2;2;3;2;3;4;3;5;4;4;4;6;3;5;3;4;3;3;5;4;1;7;2;2;2;2;2;1;0;1;0;0;0;0;0;0;0;0;7;10;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;2;0;2;0;1;0;1;0;0;0;0;0;0;10;10;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;5;4;6;3;5;4;5;4;4;6;5;5;5;3;4;5;3;3;3;3;4;4;5;4;4;2;2;2;2;3;3;5;6;5;5;5;4;4;4;5;4;21;2;Lehramt Biologie und Englisch;1;4;2;;;;;StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,StartR4-EndR4,Verl;3;6;5;5;4;3;5;3;2;4;M;G;W;6;MGW06;1;2;54;111;63;3;139;11;76;80;69;100;66;291;187;47;18;132;10;;18;6;11;6;35;11;11;5;3;3;3;68;14;19;5;77;16;17;4;9;9;7;30;9;9;56;16;17;13;14;5;3;3;48;8;16;4;29;27;12;3;3;3;3;24;25;25;2166;;19/06/2018 10:10;1;0;73;73;0;0;0.92;9
124;446;;;base;interview;19/06/2018 9:37;2;3;2;5;4;2;4;5;2;6;4;2;5;3;2;5;4;4;5;5;2;5;2;3;4;1;4;2;2;3;5;4;2;5;5;2;5;1;3;5;2;3;6;4;3;5;2;5;4;5;1;5;6;4;1;5;3;5;2;5;4;1;7;2;3;;6;0;6;0;5;0;5;0;4;0;3;0;3;7;10;3;1;9;0;5;0;5;0;3;0;3;0;2;0;2;10;2;3;5;5;0;6;0;5;0;4;0;4;0;3;0;2;10;10;3;;5;0;4;0;4;0;5;0;4;0;3;0;2;4;5;4;2;3;2;1;2;4;4;4;4;3;1;5;5;4;1;1;4;4;4;5;3;2;2;2;1;2;3;4;6;5;6;5;4;6;4;1;2;2;21;1;Biologie;1;4;3;;;;;StartR3-EndR3,StartR2-EndR2,StartR4-EndR4,StartR1-EndR1,Verl;7;10;4;4;5;4;3;2;2;2;A;D;E;5;ADE05;1;2;14;29;47;9;184;11;86;94;101;102;54;195;174;10;2;64;8;;34;7;15;9;33;18;25;9;33;12;18;28;22;19;6;77;66;13;18;15;7;16;59;65;38;8;148;69;52;59;31;22;38;65;6;28;7;26;17;17;30;14;6;6;19;19;21;2151;;19/06/2018 10:19;1;0;73;73;1;1;0.63;10
125;447;;;base;interview;19/06/2018 9:38;4;5;3;5;5;4;4;2;2;2;4;4;3;4;4;5;5;2;5;4;5;3;5;4;3;5;4;6;4;5;4;3;3;4;4;4;5;2;6;4;5;3;3;5;5;5;5;3;4;4;4;3;6;4;4;5;4;5;3;4;5;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;3;4;4;5;5;3;4;5;5;5;3;4;5;5;3;3;4;4;4;5;6;4;4;4;5;3;4;4;5;5;6;5;6;5;6;6;5;6;23;1;Volkswirtschaftslehre;1;5;1;;;;;StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,StartR2-EndR2,Verl;9;6;3;5;3;3;5;3;2;3;I;R;A;18;IRA18;1;2;2;5;20;2;109;3;79;64;58;57;35;100;109;3;2;39;12;19;37;17;18;6;34;13;9;5;5;15;6;11;5;5;2;4;2;3;2;4;2;6;16;8;9;3;8;9;6;5;4;4;2;17;4;6;1;6;3;2;2;3;7;4;20;14;13;1105;;19/06/2018 9:56;1;0;73;73;0;0;1.7;55
126;449;;;base;interview;19/06/2018 9:54;4;3;3;4;5;2;5;2;3;5;3;2;5;1;2;5;6;3;5;4;1;4;2;1;2;1;4;2;3;5;4;6;3;5;4;3;5;2;1;5;2;2;4;4;2;5;2;2;3;6;1;4;6;5;2;3;3;5;1;5;4;1;7;2;4;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;2;5;0;4;0;3;;2;;1;;;;;10;2;2;0;3;0;4;0;3;0;2;0;1;0;0;0;0;10;10;2;2;5;0;4;0;3;0;2;0;1;0;0;1;0;3;5;6;2;4;1;1;2;4;5;5;6;6;2;4;5;3;1;3;3;5;4;6;6;4;2;1;2;1;3;5;5;6;6;5;5;6;5;4;4;3;23;2;Germanistik;1;4;1;;;;;StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,StartR2-EndR2,Verl;5;4;5;5;2;3;5;2;4;1;P;T;K;25;PTK25;1;2;15;67;58;5;126;11;73;70;69;66;51;105;113;7;27;61;9;;34;12;22;3;32;18;4;2;4;7;14;11;5;7;1;11;5;3;2;2;2;0;35;7;8;2;24;8;4;4;4;4;3;17;5;5;1;12;7;4;4;3;4;5;20;14;46;1384;;19/06/2018 10:17;1;0;73;73;3;3;1.42;32
127;450;;;base;interview;19/06/2018 9:58;5;4;6;5;4;4;6;4;1;5;5;2;4;1;2;3;4;3;5;5;4;3;6;3;5;4;5;5;5;2;4;3;4;5;6;4;5;3;3;5;3;4;1;3;2;4;5;3;5;5;4;6;6;5;3;4;3;4;2;4;4;1;7;2;4;4;4;3;3;2;2;1;1;0;0;0;0;0;0;7;10;4;4;4;3;3;2;2;1;1;0;0;0;0;0;0;10;2;3;1;1;1;1;1;1;1;1;1;1;0;0;0;0;10;10;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;4;4;4;4;5;3;5;5;5;5;5;5;4;4;5;5;4;4;3;4;5;4;4;4;5;4;4;5;4;5;5;6;5;6;6;5;6;6;5;5;5;20;2;Molekulare Biomedizin;1;2;4;;;;;StartR4-EndR4,StartR3-EndR3,StartR2-EndR2,StartR1-EndR1,Verl;8;3;4;5;3;3;4;3;3;4;E;J;B;18;EJB18;1;2;7;18;37;3;81;10;47;76;40;49;37;75;67;6;21;31;6;;8;5;5;3;6;5;4;5;5;4;5;14;28;6;2;38;5;5;5;7;5;4;74;12;7;3;18;7;7;3;4;5;5;47;12;14;4;43;19;11;5;4;8;12;16;17;13;1155;;19/06/2018 10:17;1;0;73;73;0;0;1.28;19
128;451;;;base;interview;19/06/2018 9:58;6;3;6;5;4;3;5;4;4;3;1;2;4;2;2;2;5;2;4;5;2;4;2;3;2;5;3;5;5;4;5;6;2;4;3;2;5;2;2;5;3;2;4;4;3;3;2;2;5;3;2;5;5;3;4;5;3;5;3;4;4;1;7;2;4;4;2;3;2;2;3;1;4;0;1;0;0;0;0;7;10;4;4;4;3;4;6;6;7;7;0;0;0;0;0;0;10;2;3;1;3;1;3;1;3;1;3;0;2;0;1;0;2;10;10;3;1;3;1;3;1;3;1;3;0;4;0;3;0;3;5;5;2;2;5;2;3;2;4;5;5;5;3;3;5;5;4;2;2;3;4;4;5;5;5;2;2;2;2;2;3;6;6;6;6;6;6;2;2;2;3;22;2;Agrarwissenschaften;1;4;2;;;;;StartR2-EndR2,StartR1-EndR1,StartR3-EndR3,StartR4-EndR4,Verl;8;7;5;5;3;3;5;5;5;4;S;G;K;13;sgk13;1;2;28;207;130;12;213;18;112;97;103;85;53;209;245;12;54;89;11;;28;7;14;3;89;26;14;18;19;31;18;68;11;30;5;108;51;36;14;21;14;13;44;11;20;4;74;19;21;14;26;23;16;39;8;10;2;35;11;19;23;13;15;15;36;31;175;2870;;19/06/2018 10:48;1;0;73;73;0;0;0.54;1
129;453;;;base;interview;19/06/2018 10:01;4;2;4;4;5;3;3;3;4;3;4;4;4;3;3;3;3;2;5;5;5;2;4;5;5;2;5;3;3;3;5;4;3;5;5;4;3;3;2;5;4;5;2;3;5;3;2;3;4;5;1;4;6;5;1;4;5;4;2;3;4;4;7;2;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;5;5;5;4;4;3;3;2;2;1;1;0;0;0;0;10;2;4;5;4;4;4;4;4;4;4;0;0;0;0;0;0;10;10;2;5;5;4;4;3;3;2;2;1;1;0;0;1;0;6;5;4;4;4;2;2;2;6;4;5;5;4;4;3;5;5;3;4;5;5;6;6;5;5;4;2;2;4;5;5;6;6;6;6;4;6;6;6;6;4;31;1;Betriebswirtschaftslehre;1;4;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;9;5;5;5;2;2;3;4;6;4;I;K;O;8;IKO08;1;2;8;8;56;5;146;8;101;91;90;115;132;182;323;2;43;72;22;14;24;6;5;2;11;9;4;3;6;4;2;42;36;7;4;14;5;3;4;2;4;7;16;18;18;4;25;10;24;10;19;4;3;5;89;63;11;74;31;5;5;3;3;22;17;16;206;2065;;19/06/2018 10:39;1;0;73;73;0;0;1.13;24
131;455;;;base;interview;19/06/2018 10:10;5;3;5;5;4;3;5;1;2;4;5;3;5;2;1;3;3;2;2;5;3;2;2;2;5;5;6;3;5;4;4;3;3;5;4;2;4;4;1;5;4;5;5;5;3;3;6;2;5;4;5;5;5;3;3;4;5;5;2;5;4;1;7;2;6;5;5;4;4;3;3;2;2;1;1;0;0;0;0;7;10;6;4;4;4;4;3;3;2;2;1;1;0;0;0;0;3;2;3;3;3;2;2;1;1;0;0;2;0;3;0;3;0;10;10;3;3;3;2;2;1;1;2;2;1;1;0;0;0;0;5;5;5;3;4;5;5;4;4;5;5;5;4;4;5;5;5;5;4;5;5;5;5;4;5;4;5;5;4;5;5;5;5;5;5;5;5;5;4;5;5;20;2;Medizin;1;4;3;;;;;StartR3-EndR3,StartR2-EndR2,StartR1-EndR1,StartR4-EndR4,Verl;5;6;4;5;3;3;3;3;4;2;D;P;K;7;DPK07;1;2;17;50;194;8;131;17;68;72;54;58;64;113;95;9;35;55;9;;33;7;10;12;20;12;7;9;12;12;8;35;10;23;3;49;33;9;15;7;8;20;53;88;38;6;67;52;10;9;13;12;10;37;10;8;4;51;43;8;18;7;7;8;20;20;25;1951;;19/06/2018 10:44;1;0;73;73;0;0;0.7;1
132;456;;;base;interview;19/06/2018 10:11;6;5;3;5;5;2;5;2;1;6;1;1;4;1;2;6;4;1;4;4;1;4;3;4;4;4;4;4;3;2;6;4;2;5;5;2;6;1;2;6;1;2;3;5;2;5;2;2;5;4;1;5;5;5;1;4;5;5;3;4;4;1;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;5;6;6;6;6;6;6;6;5;4;4;4;5;4;4;4;4;4;4;2;2;3;3;2;2;3;2;2;1;4;4;6;3;5;5;5;4;4;5;30;1;Politik;1;9;2;;;;;StartR2-EndR2,StartR1-EndR1,StartR4-EndR4,StartR3-EndR3,Verl;2;6;5;5;5;5;4;1;3;4;B;K;B;12;BKB12;1;2;8;19;130;10;96;9;285;26;69;74;25;129;156;6;14;59;12;;6;41;37;2;7;6;5;4;5;4;5;16;35;7;8;22;9;5;6;13;6;6;11;61;12;1;6;8;5;5;5;5;4;25;18;8;2;5;5;5;5;5;5;7;13;16;10;1634;;19/06/2018 10:38;1;0;73;73;0;0;1.29;24
134;459;;;base;interview;19/06/2018 10:27;1;5;4;6;5;4;3;2;1;6;5;4;6;2;1;4;5;2;4;6;5;5;2;3;5;5;4;6;4;4;3;1;2;5;5;4;4;2;1;6;3;3;4;3;2;4;6;2;6;6;5;5;3;2;2;5;3;3;1;4;4;1;7;2;3;3;3;2;2;1;1;0;0;0;0;0;0;0;0;7;10;5;3;3;2;2;1;1;0;0;0;0;0;0;0;0;10;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;10;3;0;1;0;2;0;1;0;0;0;0;0;0;0;0;5;6;5;3;3;5;6;5;5;5;5;4;6;3;4;5;4;4;2;4;5;3;6;5;3;2;5;2;3;3;5;5;5;5;5;4;6;3;5;5;5;22;2;Geographie;1;8;4;;;;;StartR4-EndR4,StartR2-EndR2,StartR3-EndR3,StartR1-EndR1,Verl;8;10;5;5;3;4;4;4;1;4;I;H;D;16;IHD16;1;2;20;88;87;11;110;17;96;133;70;59;45;115;103;11;40;73;11;;13;6;9;2;28;4;2;4;2;2;3;45;9;15;3;44;8;6;5;3;3;3;75;11;10;2;12;4;3;3;3;3;4;173;19;18;6;70;46;8;4;3;3;3;16;18;48;1873;;19/06/2018 10:58;1;0;73;73;0;0;1.19;18
